genename	coding_BF
ALG13	0.5077000008
SLC7A14	0.5038739912
DRD5	0.5353820935
ACRBP	2.7977901736
PRAMEF12	0.6872589653
RNF111	0.5057830669
TRIM33	0.5105902124
F7	0.6155699504
TMC6	0.4725888927
STRN4	0.4806595688
VPS72	0.693967425
XPR1	0.5723134207
TMEM108	0.6015381341
JAKMIP2	0.536400592
SOX9	0.4761575452
GUF1	0.6073420314
SLC22A1	0.5734084702
SEC16B	0.4655384053
PRPF4B	0.4833829557
SFMBT1	0.5213415286
C9orf135	0.8226889096
SIPA1L3	0.1352565593
SV2C	0.5404956832
CHD9	0.6513173432
RGPD2	0.5164243909
AIM1L	0.4032273475
CCDC11	0.6753606785
OR7D4	0.7879688143
NKPD1	0.4761575452
BPIFB6	0.6872589653
CXXC1	0.4734783248
GPR4	0.6132068263
TGM4	0.557218939
STAP2	0.6845953463
RABGAP1L	0.9590007073
ZNF319	0.4655384053
KCNA3	0.4743695749
VAV1	0.4815655086
FARSB	0.6447125494
P4HB	0.6179429733
KCTD8	0.5701301312
ZNF287	0.6120289625
STON2	0.4888801356
METTL24	0.8267569998
CD19	0.6085100966
FMR1	0.6287452841
TSSC1	0.6727471351
WIPI2	0.6191332108
SERINC3	0.6980266426
PDZK1	0.7007471222
GPD2	0.5833669839
C16orf88	0.6885949973
EIF6	0.7848783459
DRP2	0.4852078538
ZSCAN16	0.7848783459
TMX4	0.798890092
CFHR2	0.8366099521
FAM189A1	0.6472079241
METTL3	0.6299581502
MTSS1	0.5038739912
CXorf22	0.4935129919
PPP1R16A	0.6108535566
IPO11	0.5394687364
SLC36A3	0.6872589653
FAM18B2	0.8938452121
PRKCG	0.4637936852
CRELD1	0.6872589653
AARS2	0.3914518218
CES3	0.5935136857
FOXR1	0.7802673274
ADAM21	0.6108535566
ARHGAP22	0.5811378518
OSGIN2	0.6912755382
LIPG	0.6132068263
HERC3	0.4935129919
OR1N1	0.7756857479
SMC6	0.4907275858
MAP9	0.693967425
BEGAIN	0.4681688625
SERPINE1	0.679301708
IPO13	0.4672902546
CPVL	0.7007471222
D2HGDH	0.536400592
TRIM58	0.6819429442
KIF21B	0.1896485827
C9orf131	0.4953794657
HCK	0.6251218854
CPN2	0.6061764022
NDRG1	0.6885949973
BORA	0.6872589653
PTCHD1	0.4788532366
SLC19A1	0.4603255068
HDAC7	0.4646651561
WDR83	0.6779852612
FAM123A	0.4743695749
CHRNA4	0.4551759281
TARS2	0.5323391809
T	0.6073420314
FASTK	0.6085100966
FGFR2	0.4833829557
ST6GAL2	0.5446247567
PIGQ	0.5323391809
FADS6	0.6859257505
TRH	0.7741650615
CACNA1G	0.4044595143
GPR75-ASB3	0.6819429442
EBF3	0.4953794657
OR3A3	0.7802673274
NCDN	0.4708154665
PIGK	0.7415168243
MEPE	0.7532123675
SYNPO	0.4788532366
RTN4	0.4681688625
SLC35F4	0.7300184453
ZNF518B	0.4708154665
TTLL2	0.6061764022
RAP1GDS1	0.6859257505
DPY19L1	0.6522302208
PIK3CA	0.4953794657
SNX27	0.6385197381
CHDH	0.6108535566
PKN2	0.5223310452
CCDC40	1.3018300385
AGTPBP1	0.4509323822
KIAA1324L	0.5935136857
RNF145	0.6263271574
NYAP1	0.4681688625
LYPD5	0.7787368733
TMEM175	0.5333513926
IRF2BP1	0.4681688625
OR56B1	0.8179971759
ZNF142	0.2509158006
SERPINF2	0.6085100966
GPR152	0.6061764022
MRVI1	0.4717012746
ACTN2	0.4032273475
PDLIM5	0.6885949973
C15orf2	0.3943602925
C6orf138	0.5144716596
LMOD1	0.6061764022
FAM73A	0.6472079241
ANKRD18A	0.4852078538
PATZ1	0.4699314645
NISCH	0.7939102275
ZSCAN4	0.7517395176
ERN1	0.4115458191
FAM211B	0.7711334038
ALDH2	0.6179429733
GLRB	0.7173139703
INSL6	0.825941635
MPZ	0.7741650615
CENPB	0.4672902546
DMRT3	0.6050132033
ANKRD13D	0.6073420314
ZNF836	0.525311855
CNTD1	0.7787368733
PAPOLB	0.600384602
CLCN7	0.4664134369
SMARCA5	0.4788532366
SLC36A2	0.6560247364
PCOLCE2	0.6966707098
EI24	0.7802673274
TCEB3C	0.4672902546
ZNF684	0.7756857479
MSTO1	0.6038524293
TLR8	0.4646651561
MEOX1	0.7818010525
OR1K1	0.7458793525
HLCS	0.5223310452
CHL1	0.4287471307
AGTR2	0.772647616
SERPINB7	0.7546883553
PEMT	0.8036209311
ERP29	0.7772096826
DLL4	0.4655384053
FMO2	0.7048494751
KCNK2	0.6953176394
MGAT3	0.4708154665
ZMAT3	0.7926293539
CABLES1	0.6422276271
PPFIA2	0.4351943707
ANKRD23	0.7741650615
CRHR2	0.6845953463
GUCY2D	0.3422636567
GPX7	0.8533165011
EIF4ENIF1	0.4734783248
SLC35E3	0.7802673274
KLHDC5	0.5992334731
NBPF15	0.6191332108
LSG1	0.5901103058
MTRR	0.5889805626
RPH3AL	0.7517395176
B3GNT6	0.5833669839
EXOC3	0.459462869
MCM5	0.4655384053
COPG1	0.4603255068
NT5C1B	0.5273093236
HIF1AN	0.772647616
TUT1	0.4551759281
SLC4A1AP	0.5125269453
C7orf57	0.7802673274
FOXO3	0.5010250356
PHC1	0.4646651561
SUSD5	0.6155699504
PEX3	0.7864219294
HIST1H4E	0.8480989925
BDNF	0.7973198823
SMG7	0.4788532366
CCNF	0.4637936852
IRAK4	0.7502697984
C9orf41	0.7895190082
UBA2	0.6132068263
FCN3	0.7696224177
RIOK2	0.67405253
ZNF274	0.6038524293
UBE4A	0.4717012746
EIF2C3	0.5038739912
AHRR	0.4743695749
ZDHHC19	0.76811465
ANKRD49	0.8469256535
GPR15	0.76811465
RBM12B	0.4543237626
SLC22A3	0.6096806031
PTH2R	0.6472079241
LINGO1	0.4620560627
PPARA	0.6073420314
STAT5B	0.4761575452
MAP4K5	0.6409890708
DCLK2	0.5086614256
RGPD5	0.3057374387
TRIM16	0.6132068263
CALN1	0.8004636649
INTS8	0.5353820935
ZNF483	0.6108535566
NCAPH2	0.5980847418
ADM	0.7651087406
ZNF365	0.7117448612
PTPN9	0.6422276271
HERC4	0.5125269453
KEAP1	0.4560298294
DDX42	0.4734783248
STK17A	0.7818010525
TFR2	0.4672902546
ENTPD6	0.6026940747
NOA1	0.4629239887
NDUFAF2	0.8864193329
LTF	0.5105902124
TIGD3	0.5957944507
C1orf56	0.6662612437
CHRNB4	0.5992334731
PIK3CB	0.4842944713
ODAM	0.8434162164
WDR1	0.5223310452
TFAP2A	0.600384602
C22orf25	0.7741650615
ALOX12	0.5811378518
ARHGAP27	0.5273093236
FGD1	0.4664134369
C1S	0.5957944507
CLK4	0.67405253
SBNO2	0.4017346003
CYP4F8	0.5901103058
EFNA3	0.7666100935
OCIAD1	0.8563620344
TLE2	0.4392772966
DCAF8L1	0.5935136857
MAZ	0.5946528801
MTSS1L	0.4646651561
SLC25A33	0.7787368733
TRIM35	0.5174037741
FAM190B	0.585605409
PLA2G4D	0.5038739912
ANKS6	0.4672902546
C4orf19	0.7941895209
CEP78	0.600384602
GUCY1A2	0.5789179708
NT5DC1	0.7215218857
FICD	0.5935136857
TADA2B	0.5912424038
LEKR1	0.772647616
FBXO46	0.4543237626
CD3EAP	0.6598432558
GPC3	0.657294901
CYB5D1	0.7591352184
CAPN9	0.5540410062
B3GNT1	0.5912424038
HHATL	0.6397531097
GLIS3	0.3958233164
IL34	0.7848783459
ZSCAN2	0.5992334731
SYNJ1	0.4069856221
UBE2CBP	0.7371820216
SFMBT2	0.4434018436
KLHL20	0.6167552216
MAGED4	0.459462869
CCDC41	0.6385197381
TNIK	0.3751735227
GAB4	0.5992334731
COX18	0.7621156163
VGF	0.4568854703
FZD9	0.4484068866
FBXW9	0.5745057965
SNX25	0.5561574333
CDK11A	0.4484068866
KCNG1	0.4560298294
SEPSECS	0.744422084
VTA1	0.7864219294
SLX4	0.6941676074
ZNF862	0.3330119798
ADRA2B	0.5867281195
PPP2R2B	0.667552965
DCAF8	0.6026940747
C6orf221	0.7546883553
LGR6	0.4107819504
FOXN3	0.6348351014
CYP8B1	0.6560247364
ZFAND4	0.6073420314
OR2T33	0.7546883553
MAGED4B	0.4577428547
SPOCK1	0.6899338527
WDR73	0.7576497734
DDX55	0.6073420314
RALGPS2	0.6662612437
SAMD9L	0.3828652113
TDRD1	0.4620560627
MAEA	0.5992334731
MR1	0.7606238302
RFC4	0.7591352184
LCLAT1	0.7429679103
SLC25A38	0.7576497734
CRYGC	0.8301911034
RPUSD2	0.5878531689
PXDN	0.7724875036
NF2	0.6179429733
RSPH4A	0.5901103058
ZNF283	0.6611214581
DDN	0.4534733291
NOSIP	0.6585677388
CCDC121	0.8308469755
KRT33B	0.657294901
CNBD1	0.7666100935
ERCC6L	0.4611899034
ZNF620	0.7561674882
CPNE4	0.6459589272
ELL	0.4770542735
DSCC1	0.7561674882
C22orf23	0.8321604107
ZNF41	0.5946528801
ZNF417	0.6560247364
C17orf47	0.6547572388
PLIN3	0.5878531689
CLN8	0.7546883553
ADAM19	0.4534733291
IVD	0.6585677388
HOXC12	0.7502697984
SIK2	0.4898029148
PSTPIP1	0.6649722386
KLHL7	0.679301708
SNX10	0.8558536257
MAP4K1	0.459462869
ERCC6L2	0.6167552216
GPR150	0.7502697984
NKAIN3	0.8830820743
RALGPS1	0.6336120291
RGR	0.7488032025
CHRNB2	0.585605409
PEX1	0.4368225757
DGCR8	0.4492470079
EPHA6	0.4295473351
MYO1H	0.4287471307
CCDC74B	0.6560247364
CELF4	0.5477440463
SKIV2L2	0.4788532366
COL9A3	0.5038739912
GIF	0.7271742348
AGR3	0.905291274
RSPH10B	0.459462869
SULF1	0.4806595688
EXD2	0.6714444873
PTPRU	0.2095108575
SKOR1	0.4458967406
NAT2	0.8179971759
LMBRD1	0.6779852612
PROK2	0.9424762646
BRD3	0.4400988617
EMILIN3	0.4991354534
ZNF749	0.5992334731
HERC5	0.519368598
SLC39A5	2.6680965037
RBMXL3	0.4500888385
MRPL36	0.8956232345
GNG13	0.9353561117
ELP4	0.7089779471
SLC32A1	0.4492470079
SLC25A1	0.7458793525
PPM1J	0.6484595458
HIST1H2AL	0.8212297303
PUM2	0.477952836
RAVER1	0.4526246237
COMT	0.7400688189
SLC43A1	0.5901103058
C1orf177	0.7243420667
DMTF1	0.5901103058
TRAM1	0.7591352184
C14orf149	0.6509706882
SEMA6B	0.4384573964
USP49	0.4743695749
SFTPD	0.7415168243
SUSD3	0.7879688143
KCNQ4	0.4442317878
BAHD1	0.4517776426
RTN1	0.5425559531
METTL21A	0.8236632621
REXO4	0.6497137986
ARHGAP25	0.5867281195
CACNA1E	0.5228992577
ADAMTSL2	0.4492470079
DNER	0.5593485593
ASB13	0.7357432156
TMEM202	0.8217158104
MAML1	0.4568854703
ITLN1	0.7429679103
TMX3	0.7546883553
EPHA7	0.4972536081
ERCC6	1.3726640779
SLC5A12	0.6509706882
SIX5	0.5778114865
ZFR	0.4690492644
NPHS2	0.7458793525
GLIS1	0.5019727389
FAM47A	0.4368225757
ELP2	0.5734084702
TMEM245	0.6132068263
TMEM117	0.6872589653
NAPSA	0.6447125494
CCNT1	0.5844850322
OR51A4	0.8163860897
HNF4A	0.5889805626
CUTC	0.824801593
C5orf25	0.7328747537
TXLNB	0.5690418811
USP5	0.4400988617
ZC3HAV1	0.4484068866
ZNF570	0.7201162733
ACTBL2	0.7117448612
HPSE2	0.67405253
EPS8L1	0.4384573964
SLC9C1	0.4797554796
LMNB2	0.4484068866
SART1	0.4392772966
EPS15	0.557218939
DLG1	0.5183851749
CAST	0.6038524293
CNNM4	0.4509323822
SERPINH1	0.5734084702
POM121L2	0.4425735825
KIF22	0.5800267575
SLC41A3	0.6753606785
METTL21C	0.8067917436
HSD17B13	0.7802673274
ZIM2	0.6459589272
VARS	0.2818816014
GGT5	0.5778114865
AMFR	0.5767072995
STK39	0.6872589653
SLC10A4	0.738623887
AR	0.504827549
CCDC90B	0.8282268632
DDX25	0.7357432156
BRAP	0.5889805626
SEC63	0.6038524293
ACOX3	0.5125269453
SEH1L	0.7488032025
FSCN1	0.4450634189
GPD1	0.738623887
ASMTL	0.4568854703
RPS6KA4	0.4376391573
ATP11C	0.4761575452
CDH20	0.4434018436
SLC35F3	0.5867281195
USP24	0.8048610313
OR8K3	0.8099761653
CABP4	0.7117448612
RSPH10B2	0.459462869
HAGH	0.7343074619
DPH5	0.8283903567
ZNF569	0.6662612437
GGA3	0.5767072995
NCSTN	0.5636343741
FSHR	0.6263271574
PTPLAD1	0.7561674882
OR5AU1	0.7711334038
CD5	0.6459589272
FAM115A	0.4568854703
SYNM	0.3096412449
ZC3H13	0.2901239771
KCNB1	0.4603255068
C17orf70	0.4409220953
AKAP17A	0.4442317878
SRRM1	0.4484068866
ZER1	0.4526246237
SULT1C3	0.8052046401
ZNF480	0.7145235177
KIF3C	0.4442317878
CAND1	0.4492470079
KRT9	0.6372889501
TATDN1	0.8298633786
ARSB	0.6311735593
MTHFD1L	0.4655384053
MOGAT3	0.7048494751
DDX28	0.5690418811
GPR64	0.477952836
MSMB	0.9181761072
LRRN1	0.5690418811
CR1	0.5883493483
STOML1	0.7075988765
FTMT	0.7300184453
TRIM32	0.5723134207
ZNF174	0.7300184453
FAM162A	0.8876523051
NFKB1	0.4708154665
LNX2	0.585605409
IGFBP1	0.8036209311
RBP3	0.2768593137
ZHX3	0.4725888927
SPATA5	0.5374211955
APOL6	0.7328747537
ANGPTL6	0.6727471351
ANGPTL1	0.7103599397
FAM124A	0.5745057965
AK8	0.6859257505
KIFC2	0.4295473351
PPP1R36	0.7429679103
MAB21L3	0.7300184453
PCBD1	0.9143444477
PSMC6	0.7357432156
AEN	0.7229304813
PTPN12	0.6050132033
STAT4	0.5992334731
SGOL1	0.7089779471
CHIA	0.6701445805
CACNB1	0.555098124
NPAS2	0.4646651561
KLRG2	0.7343074619
C19orf51	0.6311735593
OGT	0.4500888385
RFX2	0.4681688625
C9orf43	0.7062227214
DENND4C	0.3428902751
DUSP12	0.7285948313
OR10R2	0.7957530278
XPO4	0.4725888927
TBRG4	0.5657906483
PRICKLE2	0.4475684707
PPP1R13L	0.3724182616
PDK4	0.7215218857
AKT1	0.5679558872
FAM171A1	0.3972922335
IFIT1B	0.7257566489
FAM181A	0.7257566489
CIRH1A	0.5745057965
GANAB	0.4335727525
C21orf33	0.7257566489
ZNF507	0.4944452723
GRIK3	0.3642834006
TLR5	0.5712206427
CYB5R2	0.7957530278
NAA16	0.5712206427
GPR97	0.6015381341
KCTD7	0.7300184453
MYD88	0.7243420667
ARHGAP29	0.4409220953
HEPACAM2	0.7371820216
HIGD1B	0.907996945
TRPV2	0.4916541528
SLC8A3	0.4620560627
NPLOC4	0.585605409
PPP2R3C	0.7371820216
C10orf88	0.7328747537
SLC35G6	0.7229304813
KCNRG	0.868835114
SCN5A	0.1495166413
FAP	0.5878531689
NNT	0.4551759281
ABCC10	0.2748776444
PPP2R3A	0.475262647
KRI1	0.4888801356
BUB1	0.4963155762
NLRP8	0.4216176825
TNS4	0.5519333253
CLCN4	0.4509323822
CARD9	0.5614870244
GRINA	0.7215218857
VRK1	0.7546883553
ENPP1	0.5614870244
OR2A5	0.7926293539
NID1	0.2793582174
KIF5C	0.5105902124
PAQR5	0.7606238302
INO80D	0.4467317567
IL27RA	0.5657906483
PPP1R13B	1.4417509906
JPH1	0.4392772966
WDR5B	0.7926293539
KIAA0368	0.2527107959
THRAP3	0.4534733291
POR	0.5313290555
ATP2B1	0.4509323822
ZNF710	0.4484068866
KCNK6	0.693967425
HS6ST2	0.5593485593
ARID4A	0.4551759281
PLCL2	0.4842944713
FSTL5	0.5778114865
PNLIPRP1	0.6953176394
TBC1D22A	0.5712206427
SLC4A10	0.4815655086
PNMA2	0.7187136371
HHIPL2	0.5283111504
EFTUD2	0.441747001
LSM3	0.9108926928
LDLRAD2	0.7187136371
DSCR3	0.7314450838
SLC22A12	0.555098124
MUC12	0.440792628
APOC4	0.8999062043
COBRA1	0.5625595862
ZFP28	0.5604166837
GYG1	0.7696224177
PIH1D1	0.715917266
PEX6	0.4788532366
TRIP10	0.5604166837
TRAPPC12	0.4434018436
LRP3	0.4153883625
CYB5D2	0.7187136371
GNRH2	0.8984760774
CLSTN3	0.4255624588
SLC26A9	0.4806595688
CCDC67	0.7007471222
CHD7	0.4135779251
ANKIB1	0.4717012746
EXOC1	0.558282646
STK3	0.7131327183
AKNA	0.3090802629
ASIC3	0.555098124
TRIM3	0.4343827401
RRP1B	0.5657906483
ELN	0.4963155762
ESCO1	0.5833669839
NOL4	0.5657906483
GYS1	0.4806595688
ATP12A	0.4184904404
FAM105A	0.798890092
ACPT	0.6885949973
CSPP1	0.4208335008
GJA8	0.6239191334
TMEM102	0.5540410062
LSAMP	0.7400688189
CDH11	0.4743695749
VILL	0.4319576922
FZD8	0.4287471307
PLA2G4E	0.5425559531
C10orf25	0.8918938208
C2orf67	0.4743695749
C17orf61	0.8942005091
TCP10	0.715917266
ZCCHC3	0.7117448612
C8orf45	0.5889805626
NOXA1	0.6885949973
GLT25D1	0.5614870244
ABCF3	0.4788532366
ZNF467	0.5540410062
HEATR4	0.4690492644
SLC4A8	0.4611899034
HGS	0.4184904404
PPP4R1	0.4991354534
MPP4	0.6263271574
ZNRF4	0.5508827525
DACH1	0.592376862
RFTN1	0.6050132033
ZBTB46	0.4319576922
GABBR1	0.4303491611
FCRL1	0.7173139703
CMIP	0.475262647
HSPA4L	0.5701301312
HSD17B11	0.8052046401
FZD5	0.4255624588
CEP85	0.5625595862
UGT2B4	0.7034791309
MTBP	0.5657906483
ECHS1	0.7833380561
HSPB3	0.8804570497
SMARCA1	0.4492470079
ARMC12	0.7117448612
PDE8B	0.4708154665
FAM136A	0.8901238495
CBLB	0.4806595688
MEP1A	0.5519333253
HEPH	0.4500888385
TAF3	0.4797554796
QRFPR	0.693967425
C10orf118	0.5679558872
NTSR1	0.5508827525
RGPD1	0.5164243909
C21orf59	0.7848783459
FBRSL1	0.4425735825
KIAA1147	0.7229304813
CERS5	0.7215218857
CCDC111	0.693967425
NLRP6	0.4123112299
CCDC47	0.7173139703
GMDS	0.7300184453
TMEM63B	0.4311526122
SH3RF1	0.4725888927
SEZ6L2	0.3676492485
RPL8	0.7048494751
PTGIS	0.6191332108
RNF219	0.6311735593
RBAK	0.6132068263
DNM1	0.4368225757
PTGR2	0.7941895209
HTRA4	0.7103599397
ITIH5	0.4084995637
TEX11	0.5690418811
RRH	0.7802673274
ABHD8	0.5508827525
ZNF512B	0.4247703096
AXIN2	0.4200509022
HK2	0.4239797608
IQGAP3	1.0639982124
SERPINB12	0.744422084
PDE6A	0.4879592441
C14orf39	0.7021116821
KRTAP9-2	0.8862433461
GABRG3	0.67405253
ZNF420	0.6348351014
ZNF628	0.4169362697
LIMD1	0.5690418811
ZNRF3	0.4017346003
IRAK1BP1	0.7910725189
SLC47A1	0.62032594
GRIP2	0.4216176825
UPK2	0.8420834507
MSS51	0.7048494751
C20orf72	0.7864219294
ILDR1	0.6239191334
TSEN2	0.7215218857
DLD	0.7089779471
SPNS1	0.5487881179
CYP24A1	0.6061764022
FAM63A	0.6806209335
GTF2I	0.4543237626
KCNJ18	0.5508827525
KAZALD1	0.7007471222
EPC2	0.6015381341
PDHA2	0.7007471222
HMHA1	0.2656724755
SLFN13	0.5303210117
KRT82	0.5912424038
DCAF5	0.4484068866
PARVA	0.738623887
IZUMO1	0.7021116821
HORMAD2	0.826104638
RC3H2	0.4384573964
FAM120C	0.4568854703
MOGAT1	0.8083822493
TMUB2	0.7741650615
DAG1	0.4343827401
GMPR2	0.7696224177
TRIM38	0.7062227214
PHF20	0.4681688625
ALKBH3	0.8052046401
PCYOX1	2.8838594629
SLC30A8	0.772647616
ZBTB39	0.5467021322
TANK	0.7458793525
KRT84	0.6085100966
PON3	0.772647616
UNK	0.4311526122
CRABP2	0.8809813748
TPMT	0.8437497662
FZD2	0.4208335008
DBC1	0.4734783248
TSC22D1	0.4517776426
TBC1D10C	0.6993854446
GRIN3A	0.4458967406
BLOC1S2	0.8797584773
DSG4	0.4611899034
NEDD4	0.4368225757
SRP72	0.6191332108
KLHL29	0.5067405494
SQRDL	0.7048494751
POT1	0.6497137986
PACSIN2	0.5844850322
MLLT10	0.4852078538
SMG5	0.4271515727
ADNP2	0.4169362697
KCNJ12	0.5508827525
CPT2	0.6143871538
SIN3B	0.2699904488
PRRG2	0.877666375
CHERP	0.4161615348
MTA1	0.4311526122
NMD3	0.7007471222
ZNF284	0.67405253
PRSS35	0.693967425
PDE2A	0.4255624588
C4orf33	0.8795839285
DSC2	0.5519333253
FAM35A	0.5800267575
RABEP2	0.5487881179
ATP13A3	0.4247703096
ABCB10	0.6191332108
CRISPLD2	0.5969384028
ESR2	0.6251218854
ADRA2A	0.536400592
RNF20	0.475262647
SEMA3D	0.5822512588
HYOU1	0.4184904404
SIRT5	0.747339723
C15orf39	0.4115458191
SCHIP1	0.7007471222
VWA1	0.693967425
TOR3A	0.7007471222
KIAA1324	0.4239797608
RGSL1	0.441747001
GP1BA	0.5822512588
ZNF224	0.6050132033
PRDM5	0.6215211664
KIAA0754	0.4100196205
FCRL4	0.67405253
GALNT13	0.679301708
NSUN2	0.5415247538
CABS1	0.763610584
NEFM	0.4115458191
AOC2	0.5283111504
RASGRP4	0.5415247538
FAM5C	0.5353820935
SH3KBP1	0.5446247567
SYT5	0.6926200601
KNG1	0.6073420314
PLD6	0.8683186464
PIK3R3	0.7089779471
NYAP2	0.4898029148
TPCN1	0.4368225757
SEC24C	0.4247703096
AFG3L2	0.5487881179
NDUFAF4	0.8703865222
MMRN1	1.8914008748
AFF4	0.4343827401
PUSL1	0.7606238302
FAM75C2	0.4177125704
C3orf71	0.6899338527
FZD7	0.4077418302
KRTAP1-5	0.8665994982
DAAM1	0.4517776426
ARHGEF11	0.2685427273
MORC2	0.4153883625
NAE1	0.7007471222
SORD	0.7131327183
FBXL6	0.6015381341
KANK2	0.3524404561
IBTK	0.4335727525
POPDC2	0.7561674882
RASA4	0.4271515727
TCERG1	0.4311526122
APEX1	0.7561674882
LSR	0.4690492644
SYNDIG1	0.7651087406
CDH3	0.4725888927
DGKZ	0.3609509664
KIAA0146	0.5038739912
CD302	0.8731520261
RBM6	0.4368225757
WIZ	0.4062309361
E4F1	0.4084995637
LPHN3	0.4153883625
HACL1	0.6459589272
GPBP1L1	0.7075988765
CHD1L	0.5561574333
BRPF3	0.3569956478
SH3TC2	0.3857044813
INTS3	0.4216176825
GCK	0.5415247538
SPTLC3	0.6447125494
FAM171B	0.5519333253
LRRC28	0.7400688189
NBPF1	0.4303491611
UQCC	0.772647616
RIN3	0.3703662282
RNF135	0.9058317058
PCDH15	1.1883808332
CDH12	0.5353820935
CCDC97	0.6662612437
CHID1	0.6753606785
TUBB6	0.5374211955
SOBP	0.4534733291
CCL8	0.9323756776
SLC5A1	0.555098124
ATF6B	0.5333513926
PGM3	0.6953176394
ITPRIP	0.5374211955
USP47	0.4343827401
DDX47	0.6779852612
IL4I1	0.5343656952
ACSS3	0.5723134207
MIOS	0.5404956832
ZNF415	0.6832677463
MAGEE1	0.4115458191
ARHGAP15	0.7048494751
TSC22D2	0.4216176825
STAM2	0.7062227214
SCNM1	0.8550070071
TMC8	0.504827549
IQSEC2	0.4327644044
CENPT	0.5980847418
ARHGAP20	0.4458967406
CDHR2	1.0811823037
KCNC4	0.4123112299
KIF14	0.3563410128
THRB	0.6688474085
WWC2	0.4467317567
MTO1	0.5456623706
GPC1	0.525311855
ENOSF1	0.7187136371
INCENP	0.4123112299
DAXX	0.525311855
SAR1B	0.8695242571
C11orf49	0.772647616
HOXC11	0.6819429442
AAMP	0.6819429442
PSD2	0.4664134369
ZNF668	0.4123112299
PHF8	0.4335727525
POLE2	0.6980266426
LMBR1L	0.6598432558
SLC15A4	0.6845953463
FKRP	0.6263271574
NELL2	0.5384439088
NBEAL2	0.32727985
ZNF808	0.5213415286
TRIM71	0.4200509022
OPHN1	0.5508827525
ZBED1	0.4100196205
SPATA20	0.4450634189
MFGE8	0.6806209335
KCNU1	0.4500888385
ADAT1	0.6872589653
ZBTB17	0.409258826
PGS1	0.5980847418
POU2F3	0.6993854446
S100A4	0.9220252401
HSPA1A	0.4069856221
USP7	0.4130781863
RALYL	0.7926293539
NIPSNAP3A	0.8163860897
FAM13B	0.558282646
LRIG3	0.4637936852
KLK2	0.8462559668
LXN	0.8501145459
C2	0.5174037741
TRIM56	0.4560298294
GALNTL4	0.5333513926
BTBD1	0.6953176394
POLR2B	0.4192698832
PPPDE2	0.856531577
SCUBE3	0.4069856221
RBM15B	0.4047261174
COL13A1	0.5333513926
B3GALTL	0.7021116821
SCN8A	0.2121015162
TOP2B	0.4153883625
EIF3CL	0.4146167492
PDPR	0.4655384053
SLC9A11	0.423190809
DGKE	0.5992334731
GABRR1	0.679301708
ATG4C	0.7517395176
MON1A	0.5313290555
CCDC122	0.8624886272
CAGE1	0.6966707098
CCDC14	0.6227188956
HEY2	0.6753606785
EEFSEC	0.5415247538
LAMB3	1.3615010677
ERF	0.525311855
ADAM29	0.5734084702
HPR	0.747339723
GRIA4	0.5313290555
KLHDC8B	0.7089779471
RPAIN	0.8459213395
ITLN2	0.7429679103
OASL	0.6509706882
SMO	0.5283111504
GLI2	0.2026503748
STAT5A	0.4577428547
LENG1	0.738623887
NLRP7	0.3821589436
FRMD4B	0.4475684707
TMEM106C	0.8067917436
ZHX2	0.4327644044
HMGCR	0.5273093236
SLC35F2	0.7561674882
NOBOX	0.6753606785
FNIP1	0.4484068866
CLDN17	0.8367752461
PRSS45	0.8419170161
SPP1	0.7926293539
FAM159A	0.8147784536
UNC5A	0.4153883625
SFXN5	0.6980266426
SQSTM1	0.67405253
NCF4	0.7285948313
TLR9	0.3428902751
EMP3	0.8415842542
ARRDC1	0.6497137986
CENPH	0.8504509777
BPIFA3	0.822364404
GAS7	0.5901103058
TBX5	0.5935136857
MDGA1	0.3980289099
MMS19	0.4560298294
DNASE1	0.7300184453
TM9SF1	0.5822512588
PIGS	0.5878531689
CBR3	0.7371820216
PIWIL2	0.4734783248
PDE8A	0.5723134207
CYP4V2	0.6409890708
CDHR5	0.3987670692
STAG2	0.4368225757
EPB41	0.6073420314
EDEM2	0.5878531689
PGAP2	0.7075988765
CCDC36	0.6953176394
CCP110	0.5233226022
WDSUB1	0.7201162733
RGS20	0.7089779471
IFI27L1	0.9112553671
MMP25	0.5593485593
SENP6	0.4824733028
ZNF629	0.3958233164
TBCCD1	0.6714444873
PCDHAC2	0.3980289099
ATXN2L	0.3907283475
CCDC18	2.0486337351
SEC13	0.7400688189
ZNF567	0.6753606785
ABCB8	0.4492470079
RBM10	0.4107819504
CALCOCO1	0.5833669839
UGT1A8	0.6472079241
FCHO1	0.4017346003
ARHGAP19	0.6859257505
FAF2	0.6885949973
PADI4	0.5283111504
CTDP1	0.4138466916
MGMT	0.8004636649
MRM1	0.662402352
CNTN2	0.3410141443
ZBTB48	0.5174037741
PXDNL	1.1576276406
HIPK1	0.4123112299
S1PR5	0.5134983025
ALG12	0.5822512588
UPF2	0.423190809
PDZD4	0.4062309361
DNAJC10	0.5992334731
FAM221B	0.8342995615
AQR	0.3629464374
C1orf38	0.5789179708
SLCO3A1	0.4672902546
IGSF21	0.5822512588
ZNF23	0.6662612437
EIF3C	0.4146167492
ITGB2	0.3914518218
EMID1	0.7400688189
TCP11	0.7371820216
PRKCB	0.5183851749
PELP1	0.3972922335
EIF5B	0.4664134369
FAM75C1	0.4002478495
ERC1	0.4343827401
HLA-F	0.6026940747
EGFLAM	0.4146167492
ZNF766	0.7328747537
CYP3A5	0.7034791309
C9orf9	0.832653531
RHBDF2	0.4024802227
COL11A1	0.2890795303
